geneids	refseqids
TcCLB.506829.60	XP_812348
TcCLB.506829.80	XP_812349
TcCLB.506829.90	XP_812350
TcCLB.506831.10	XP_809226
TcCLB.506831.20	XP_809227
TcCLB.506831.30	XP_809228
TcCLB.506831.40	XP_809229
TcCLB.506831.5	XP_809236
TcCLB.506831.50	XP_809230
TcCLB.506831.60	XP_809231
TcCLB.506831.63	XP_809233
TcCLB.506831.66	XP_809234
TcCLB.506831.70	XP_809232
TcCLB.506831.79	XP_809235
TcCLB.506833.20	XP_807325
TcCLB.506833.30	XP_807326
TcCLB.506833.40	XP_807327
TcCLB.506833.50	XP_807328
TcCLB.506833.60	XP_807329
TcCLB.506833.70	XP_807330
TcCLB.506833.79	XP_807331
TcCLB.506833.9	XP_807332
TcCLB.506835.10	XP_813542
TcCLB.506835.110	XP_813551
TcCLB.506835.120	XP_813552
TcCLB.506835.131	XP_813557
TcCLB.506835.140	XP_813553
TcCLB.506835.150	XP_813554
TcCLB.506835.159	XP_813556
TcCLB.506835.20	XP_813543
TcCLB.506835.30	XP_813544
TcCLB.506835.40	XP_813545
TcCLB.506835.50	XP_813546
TcCLB.506835.60	XP_813547
TcCLB.506835.70	XP_813548
TcCLB.506835.80	XP_813549
TcCLB.506835.90	XP_813550
TcCLB.506835.99	XP_813555
TcCLB.506837.10	XP_802567
TcCLB.506839.10	XP_812193
TcCLB.506839.14	XP_812201
TcCLB.506839.20	XP_812194
TcCLB.506839.30	XP_812195
TcCLB.506839.34	XP_812199
TcCLB.506839.60	XP_812196
TcCLB.506839.70	XP_812197
TcCLB.506839.80	XP_812198
TcCLB.506839.89	XP_812200
TcCLB.506841.12	XP_805579
TcCLB.506841.20	XP_805577
TcCLB.506841.4	XP_805580
TcCLB.506841.8	XP_805578
TcCLB.506843.10	XP_814921
TcCLB.506843.100	XP_814924
TcCLB.506843.40	XP_814922
TcCLB.506843.5	XP_814925
TcCLB.506843.70	XP_814923
TcCLB.506845.60	XP_807987
TcCLB.506845.80	XP_807988
TcCLB.506847.4	XP_808399
TcCLB.506847.70	XP_808398
TcCLB.506851.10	XP_806243
TcCLB.506851.20	XP_806244
TcCLB.506851.30	XP_806245
TcCLB.506853.10	XP_808135
TcCLB.506853.20	XP_808136
TcCLB.506853.30	XP_808137
TcCLB.506853.40	XP_808138
TcCLB.506853.50	XP_808139
TcCLB.506853.60	XP_808140
TcCLB.506853.70	XP_808141
TcCLB.506855.10	XP_820564
TcCLB.506855.100	XP_820570
TcCLB.506855.110	XP_820571
TcCLB.506855.120	XP_820572
TcCLB.506855.130	XP_820573
TcCLB.506855.140	XP_820574
TcCLB.506855.150	XP_820575
TcCLB.506855.160	XP_820576
TcCLB.506855.170	XP_820577
TcCLB.506855.180	XP_820578
TcCLB.506855.190	XP_820579
TcCLB.506855.20	XP_820565
TcCLB.506855.200	XP_820580
TcCLB.506855.209	XP_820595
TcCLB.506855.220	XP_820581
TcCLB.506855.250	XP_820582
TcCLB.506855.260	XP_820583
TcCLB.506855.270	XP_820584
TcCLB.506855.280	XP_820585
TcCLB.506855.290	XP_820586
TcCLB.506855.300	XP_820587
TcCLB.506855.310	XP_820588
TcCLB.506855.320	XP_820589
TcCLB.506855.330	XP_820590
TcCLB.506855.340	XP_820591
TcCLB.506855.350	XP_820592
TcCLB.506855.360	XP_820593
TcCLB.506855.370	XP_820594
TcCLB.506855.60	XP_820566
TcCLB.506855.70	XP_820567
TcCLB.506855.80	XP_820568
TcCLB.506855.90	XP_820569
TcCLB.506857.10	XP_811041
TcCLB.506857.100	XP_811050
TcCLB.506857.110	XP_811051
TcCLB.506857.120	XP_811052
TcCLB.506857.20	XP_811042
TcCLB.506857.30	XP_811043
TcCLB.506857.40	XP_811044
TcCLB.506857.50	XP_811045
TcCLB.506857.60	XP_811046
TcCLB.506857.70	XP_811047
TcCLB.506857.80	XP_811048
TcCLB.506857.90	XP_811049
TcCLB.506859.10	XP_818357
TcCLB.506859.100	XP_818363
TcCLB.506859.110	XP_818364
TcCLB.506859.120	XP_818365
TcCLB.506859.130	XP_818366
TcCLB.506859.150	XP_818367
TcCLB.506859.160	XP_818368
TcCLB.506859.170	XP_818369
TcCLB.506859.180	XP_818370
TcCLB.506859.20	XP_818358
TcCLB.506859.204	XP_818374
TcCLB.506859.230	XP_818371
TcCLB.506859.240	XP_818372
TcCLB.506859.249	XP_818375
TcCLB.506859.30	XP_818359
TcCLB.506859.4	XP_818376
TcCLB.506859.49	XP_818373
TcCLB.506859.70	XP_818360
TcCLB.506859.80	XP_818361
TcCLB.506859.90	XP_818362
TcCLB.506861.10	XP_804654
TcCLB.506861.20	XP_804655
TcCLB.506861.30	XP_804656
TcCLB.506861.39	XP_804657
TcCLB.506863.10	XP_810193
TcCLB.506863.20	XP_810194
TcCLB.506863.30	XP_810195
TcCLB.506863.4	XP_810201
TcCLB.506863.40	XP_810196
TcCLB.506863.50	XP_810197
TcCLB.506863.60	XP_810198
TcCLB.506863.70	XP_810199
TcCLB.506863.80	XP_810200
TcCLB.506865.10	XP_809702
TcCLB.506865.2	XP_809711
TcCLB.506865.20	XP_809703
TcCLB.506865.30	XP_809704
TcCLB.506865.4	XP_809709
TcCLB.506865.40	XP_809705
TcCLB.506865.50	XP_809706
TcCLB.506865.60	XP_809707
TcCLB.506865.70	XP_809708
TcCLB.506865.79	XP_809710
TcCLB.506867.10	XP_806210
TcCLB.506867.20	XP_806211
TcCLB.506867.30	XP_806212
TcCLB.506867.40	XP_806213
TcCLB.506869.10	XP_808540
TcCLB.506869.20	XP_808541
TcCLB.506869.30	XP_808542
TcCLB.506869.34	XP_808549
TcCLB.506869.4	XP_808548
TcCLB.506869.40	XP_808543
TcCLB.506869.50	XP_808544
TcCLB.506869.54	XP_808547
TcCLB.506869.60	XP_808545
TcCLB.506869.70	XP_808546
TcCLB.506871.10	XP_815949
TcCLB.506871.100	XP_815957
TcCLB.506871.110	XP_815958
TcCLB.506871.120	XP_815959
TcCLB.506871.130	XP_815960
TcCLB.506871.140	XP_815961
TcCLB.506871.150	XP_815962
TcCLB.506871.160	XP_815963
TcCLB.506871.180	XP_815964
TcCLB.506871.190	XP_815965
TcCLB.506871.20	XP_815950
TcCLB.506871.30	XP_815951
TcCLB.506871.40	XP_815952
TcCLB.506871.50	XP_815953
TcCLB.506871.70	XP_815954
TcCLB.506871.80	XP_815955
TcCLB.506871.90	XP_815956
TcCLB.506873.10	XP_804339
TcCLB.506873.20	XP_804340
TcCLB.506873.4	XP_804341
TcCLB.506877.10	XP_806128
TcCLB.506877.20	XP_806129
TcCLB.506877.50	XP_806130
TcCLB.506877.60	XP_806131
TcCLB.506879.10	XP_811636
TcCLB.506879.100	XP_811638
TcCLB.506879.109	XP_811639
TcCLB.506879.60	XP_811637
TcCLB.506883.100	XP_809521
TcCLB.506883.120	XP_809522
TcCLB.506883.20	XP_809514
TcCLB.506883.30	XP_809515
TcCLB.506883.34	XP_809525
TcCLB.506883.40	XP_809516
TcCLB.506883.50	XP_809517
TcCLB.506883.60	XP_809518
TcCLB.506883.69	XP_809523
TcCLB.506883.80	XP_809519
TcCLB.506883.9	XP_809524
TcCLB.506883.90	XP_809520
TcCLB.506885.10	XP_821512
TcCLB.506885.110	XP_821521
TcCLB.506885.120	XP_821522
TcCLB.506885.124	XP_821506
TcCLB.506885.14	XP_821507
TcCLB.506885.170	XP_821523
TcCLB.506885.180	XP_821524
TcCLB.506885.20	XP_821513
TcCLB.506885.200	XP_821525
TcCLB.506885.204	XP_821508
TcCLB.506885.210	XP_821526
TcCLB.506885.250	XP_821527
TcCLB.506885.260	XP_821528
TcCLB.506885.270	XP_821529
TcCLB.506885.280	XP_821530
TcCLB.506885.290	XP_821531
TcCLB.506885.30	XP_821514
TcCLB.506885.300	XP_821532
TcCLB.506885.310	XP_821533
TcCLB.506885.320	XP_821534
TcCLB.506885.330	XP_821535
TcCLB.506885.340	XP_821536
TcCLB.506885.350	XP_821537
TcCLB.506885.354	XP_821509
TcCLB.506885.360	XP_821538
TcCLB.506885.364	XP_821510
TcCLB.506885.370	XP_821539
TcCLB.506885.380	XP_821540
TcCLB.506885.390	XP_821541
TcCLB.506885.394	XP_821511
TcCLB.506885.4	XP_821505
TcCLB.506885.40	XP_821515
TcCLB.506885.400	XP_821542
TcCLB.506885.410	XP_821543
TcCLB.506885.413	XP_821550
TcCLB.506885.416	XP_821504
TcCLB.506885.420	XP_821544
TcCLB.506885.430	XP_821545
TcCLB.506885.440	XP_821546
TcCLB.506885.450	XP_821547
TcCLB.506885.480	XP_821548
TcCLB.506885.489	XP_821549
TcCLB.506885.50	XP_821516
TcCLB.506885.60	XP_821517
TcCLB.506885.70	XP_821518
TcCLB.506885.80	XP_821519
TcCLB.506885.90	XP_821520
TcCLB.506887.10	XP_808791
TcCLB.506887.100	XP_808798
TcCLB.506887.20	XP_808792
TcCLB.506887.40	XP_808793
TcCLB.506887.50	XP_808794
TcCLB.506887.60	XP_808795
TcCLB.506887.69	XP_808799
TcCLB.506887.80	XP_808796
TcCLB.506887.90	XP_808797
TcCLB.506891.10	XP_805431
TcCLB.506891.20	XP_805432
TcCLB.506891.30	XP_805433
TcCLB.506893.10	XP_807832
TcCLB.506893.100	XP_807839
TcCLB.506893.25	XP_807840
TcCLB.506893.40	XP_807833
TcCLB.506893.50	XP_807834
TcCLB.506893.60	XP_807835
TcCLB.506893.70	XP_807836
TcCLB.506893.80	XP_807837
TcCLB.506893.90	XP_807838
TcCLB.506895.10	XP_808469
TcCLB.506895.20	XP_808470
TcCLB.506895.30	XP_808471
TcCLB.506895.40	XP_808472
TcCLB.506895.5	XP_808475
TcCLB.506895.50	XP_808473
TcCLB.506895.80	XP_808474
TcCLB.506897.10	XP_805898
TcCLB.506899.10	XP_806901
TcCLB.506899.20	XP_806902
TcCLB.506899.40	XP_806903
TcCLB.506901.10	XP_807587
TcCLB.506901.60	XP_807588
TcCLB.506903.10	XP_808566
TcCLB.506905.10	XP_806921
TcCLB.506905.20	XP_806922
TcCLB.506905.30	XP_806923
TcCLB.506905.4	XP_806926
TcCLB.506905.40	XP_806924
TcCLB.506905.50	XP_806925
TcCLB.506905.59	XP_806927
TcCLB.506907.14	XP_805902
TcCLB.506907.30	XP_805900
TcCLB.506907.40	XP_805901
TcCLB.506909.100	XP_814753
TcCLB.506909.120	XP_814754
TcCLB.506909.160	XP_814755
TcCLB.506909.20	XP_814751
TcCLB.506909.33	XP_814757
TcCLB.506909.46	XP_814758
TcCLB.506909.60	XP_814752
TcCLB.506909.74	XP_814756
TcCLB.506911.10	XP_807164
TcCLB.506911.20	XP_807165
TcCLB.506911.30	XP_807166
TcCLB.506913.10	XP_802749
TcCLB.506913.20	XP_802750
TcCLB.506915.10	XP_805848
TcCLB.506915.20	XP_805849
TcCLB.506915.30	XP_805850
TcCLB.506917.10	XP_805523
TcCLB.506917.60	XP_805524
TcCLB.506919.10	XP_812202
TcCLB.506919.60	XP_812203
TcCLB.506919.90	XP_812204
TcCLB.506921.10	XP_804359
TcCLB.506921.20	XP_804360
TcCLB.506923.21	XP_807841
TcCLB.506925.10	XP_821553
TcCLB.506925.100	XP_821551
TcCLB.506925.104	XP_821602
TcCLB.506925.110	XP_821552
TcCLB.506925.120	XP_821554
TcCLB.506925.130	XP_821556
TcCLB.506925.14	XP_821601
TcCLB.506925.140	XP_821558
TcCLB.506925.150	XP_821559
TcCLB.506925.160	XP_821561
TcCLB.506925.170	XP_821563
TcCLB.506925.180	XP_821565
TcCLB.506925.190	XP_821567
TcCLB.506925.20	XP_821555
TcCLB.506925.200	XP_821570
TcCLB.506925.210	XP_821571
TcCLB.506925.220	XP_821572
TcCLB.506925.230	XP_821573
TcCLB.506925.260	XP_821574
TcCLB.506925.270	XP_821575
TcCLB.506925.280	XP_821576
TcCLB.506925.290	XP_821577
TcCLB.506925.30	XP_821557
TcCLB.506925.300	XP_821578
TcCLB.506925.310	XP_821579
TcCLB.506925.319	XP_821599
TcCLB.506925.330	XP_821580
TcCLB.506925.340	XP_821581
TcCLB.506925.350	XP_821582
TcCLB.506925.360	XP_821583
TcCLB.506925.380	XP_821584
TcCLB.506925.390	XP_821585
TcCLB.506925.40	XP_821560
TcCLB.506925.400	XP_821586
TcCLB.506925.410	XP_821587
TcCLB.506925.420	XP_821588
TcCLB.506925.450	XP_821589
TcCLB.506925.460	XP_821590
TcCLB.506925.470	XP_821591
TcCLB.506925.480	XP_821592
TcCLB.506925.490	XP_821593
TcCLB.506925.50	XP_821562
TcCLB.506925.500	XP_821594
TcCLB.506925.510	XP_821595
TcCLB.506925.520	XP_821596
TcCLB.506925.530	XP_821597
TcCLB.506925.540	XP_821598
TcCLB.506925.60	XP_821564
TcCLB.506925.64	XP_821600
TcCLB.506925.70	XP_821566
TcCLB.506925.80	XP_821568
TcCLB.506925.90	XP_821569
TcCLB.506927.20	XP_803941
TcCLB.506927.30	XP_803942
TcCLB.506929.10	XP_807192
TcCLB.506929.20	XP_807193
TcCLB.506929.30	XP_807194
TcCLB.506929.40	XP_807195
TcCLB.506929.50	XP_807196
TcCLB.506929.54	XP_807197
TcCLB.506931.10	XP_808622
TcCLB.506931.20	XP_808623
TcCLB.506931.30	XP_808624
TcCLB.506931.4	XP_808629
TcCLB.506931.40	XP_808625
TcCLB.506931.60	XP_808626
TcCLB.506931.64	XP_808630
TcCLB.506931.70	XP_808627
TcCLB.506931.80	XP_808628
TcCLB.506933.10	XP_812007
TcCLB.506933.107	XP_812019
TcCLB.506933.20	XP_812008
TcCLB.506933.24	XP_812020
TcCLB.506933.30	XP_812009
TcCLB.506933.40	XP_812010
TcCLB.506933.43	XP_812015
TcCLB.506933.46	XP_812016
TcCLB.506933.50	XP_812011
TcCLB.506933.60	XP_812012
TcCLB.506933.70	XP_812013
TcCLB.506933.80	XP_812014
TcCLB.506933.89	XP_812017
TcCLB.506933.98	XP_812018
TcCLB.506935.10	XP_802873
TcCLB.506935.19	XP_802874
TcCLB.506937.10	XP_805517
TcCLB.506937.20	XP_805518
TcCLB.506937.30	XP_805519
TcCLB.506937.40	XP_805520
TcCLB.506939.110	XP_815661
TcCLB.506939.120	XP_815662
TcCLB.506939.180	XP_815663
TcCLB.506939.40	XP_815659
TcCLB.506939.50	XP_815660
TcCLB.506941.100	XP_819080
TcCLB.506941.120	XP_819081
TcCLB.506941.130	XP_819082
TcCLB.506941.139	XP_819093
TcCLB.506941.150	XP_819083
TcCLB.506941.159	XP_819094
TcCLB.506941.170	XP_819084
TcCLB.506941.180	XP_819085
TcCLB.506941.194	XP_819095
TcCLB.506941.20	XP_819072
TcCLB.506941.210	XP_819086
TcCLB.506941.220	XP_819087
TcCLB.506941.229	XP_819096
TcCLB.506941.238	XP_819097
TcCLB.506941.250	XP_819088
TcCLB.506941.260	XP_819089
TcCLB.506941.270	XP_819090
TcCLB.506941.280	XP_819091
TcCLB.506941.30	XP_819073
TcCLB.506941.40	XP_819074
TcCLB.506941.50	XP_819075
TcCLB.506941.60	XP_819076
TcCLB.506941.70	XP_819077
TcCLB.506941.80	XP_819078
TcCLB.506941.9	XP_819092
TcCLB.506941.90	XP_819079
TcCLB.506943.10	XP_812133
TcCLB.506943.100	XP_812141
TcCLB.506943.110	XP_812142
TcCLB.506943.114	XP_812148
TcCLB.506943.120	XP_812143
TcCLB.506943.130	XP_812144
TcCLB.506943.160	XP_812145
TcCLB.506943.20	XP_812134
TcCLB.506943.23	XP_812149
TcCLB.506943.27	XP_812150
TcCLB.506943.30	XP_812135
TcCLB.506943.4	XP_812146
TcCLB.506943.40	XP_812136
TcCLB.506943.50	XP_812137
TcCLB.506943.60	XP_812138
TcCLB.506943.69	XP_812147
TcCLB.506943.80	XP_812139
TcCLB.506943.90	XP_812140
TcCLB.506945.10	XP_818967
TcCLB.506945.100	XP_818975
TcCLB.506945.105	XP_819000
TcCLB.506945.110	XP_818976
TcCLB.506945.120	XP_818977
TcCLB.506945.150	XP_818978
TcCLB.506945.160	XP_818979
TcCLB.506945.170	XP_818980
TcCLB.506945.180	XP_818981
TcCLB.506945.190	XP_818982
TcCLB.506945.20	XP_818968
TcCLB.506945.200	XP_818983
TcCLB.506945.210	XP_818984
TcCLB.506945.220	XP_818985
TcCLB.506945.230	XP_818986
TcCLB.506945.240	XP_818987
TcCLB.506945.250	XP_818988
TcCLB.506945.260	XP_818989
TcCLB.506945.270	XP_818990
TcCLB.506945.280	XP_818991
TcCLB.506945.290	XP_818992
TcCLB.506945.30	XP_818969
TcCLB.506945.300	XP_818993
TcCLB.506945.310	XP_818994
TcCLB.506945.320	XP_818995
TcCLB.506945.330	XP_818996
TcCLB.506945.340	XP_818997
TcCLB.506945.350	XP_818998
TcCLB.506945.359	XP_818999
TcCLB.506945.40	XP_818970
TcCLB.506945.50	XP_818971
TcCLB.506945.70	XP_818972
TcCLB.506945.80	XP_818973
TcCLB.506945.90	XP_818974
TcCLB.506947.10	XP_811224
TcCLB.506947.100	XP_811233
TcCLB.506947.20	XP_811225
TcCLB.506947.30	XP_811226
TcCLB.506947.40	XP_811227
TcCLB.506947.50	XP_811228
TcCLB.506947.60	XP_811229
TcCLB.506947.70	XP_811230
TcCLB.506947.80	XP_811231
TcCLB.506947.90	XP_811232
TcCLB.506949.10	XP_809183
TcCLB.506949.20	XP_809184
TcCLB.506949.30	XP_809185
TcCLB.506949.50	XP_809186
TcCLB.506951.103	XP_809962
TcCLB.506951.60	XP_809959
TcCLB.506951.80	XP_809960
TcCLB.506951.90	XP_809961
TcCLB.506953.20	XP_807537
TcCLB.506953.30	XP_807538
TcCLB.506953.40	XP_807539
TcCLB.506953.49	XP_807540
TcCLB.506955.150	XP_817874
TcCLB.506955.198	XP_817881
TcCLB.506955.212	XP_817879
TcCLB.506955.240	XP_817875
TcCLB.506955.244	XP_817880
TcCLB.506955.250	XP_817876
TcCLB.506955.270	XP_817877
TcCLB.506955.70	XP_817873
TcCLB.506955.99	XP_817878
TcCLB.506957.100	XP_815045
TcCLB.506957.110	XP_815046
TcCLB.506957.120	XP_815047
TcCLB.506957.130	XP_815048
TcCLB.506957.140	XP_815049
TcCLB.506957.23	XP_815050
TcCLB.506957.46	XP_815051
TcCLB.506957.70	XP_815042
TcCLB.506957.80	XP_815043
TcCLB.506957.90	XP_815044
TcCLB.506959.100	XP_814138
TcCLB.506959.110	XP_814139
TcCLB.506959.120	XP_814140
TcCLB.506959.130	XP_814141
TcCLB.506959.140	XP_814142
TcCLB.506959.20	XP_814130
TcCLB.506959.30	XP_814131
TcCLB.506959.40	XP_814132
TcCLB.506959.50	XP_814133
TcCLB.506959.60	XP_814134
TcCLB.506959.64	XP_814143
TcCLB.506959.70	XP_814135
TcCLB.506959.74	XP_814144
TcCLB.506959.80	XP_814136
TcCLB.506959.90	XP_814137
TcCLB.506959.94	XP_814145
TcCLB.506961.10	XP_818389
TcCLB.506961.150	XP_818394
TcCLB.506961.160	XP_818395
TcCLB.506961.20	XP_818390
TcCLB.506961.25	XP_818396
TcCLB.506961.30	XP_818391
TcCLB.506961.50	XP_818392
TcCLB.506961.90	XP_818393
TcCLB.506963.10	XP_811572
TcCLB.506963.100	XP_811579
TcCLB.506963.110	XP_811580
TcCLB.506963.14	XP_811581
TcCLB.506963.20	XP_811573
TcCLB.506963.30	XP_811574
TcCLB.506963.40	XP_811575
TcCLB.506963.70	XP_811576
TcCLB.506963.80	XP_811577
TcCLB.506963.90	XP_811578
TcCLB.506965.10	XP_814146
TcCLB.506965.100	XP_814150
TcCLB.506965.110	XP_814151
TcCLB.506965.120	XP_814152
TcCLB.506965.130	XP_814153
TcCLB.506965.140	XP_814154
TcCLB.506965.160	XP_814155
TcCLB.506965.170	XP_814156
TcCLB.506965.180	XP_814157
TcCLB.506965.190	XP_814158
TcCLB.506965.20	XP_814147
TcCLB.506965.70	XP_814148
TcCLB.506965.90	XP_814149
TcCLB.506967.10	XP_816177
TcCLB.506967.100	XP_816183
TcCLB.506967.110	XP_816184
TcCLB.506967.13	XP_816185
TcCLB.506967.20	XP_816178
TcCLB.506967.40	XP_816179
TcCLB.506967.50	XP_816180
TcCLB.506967.60	XP_816181
TcCLB.506967.70	XP_816182
TcCLB.506969.21	XP_805413
TcCLB.506969.3	XP_805414
TcCLB.506971.10	XP_808591
TcCLB.506971.20	XP_808592
TcCLB.506971.60	XP_808593
TcCLB.506971.70	XP_808594
TcCLB.506971.80	XP_808595
TcCLB.506973.10	XP_817816
TcCLB.506973.120	XP_817820
TcCLB.506973.140	XP_817821
TcCLB.506973.20	XP_817817
TcCLB.506973.25	XP_817823
TcCLB.506973.30	XP_817818
TcCLB.506973.5	XP_817822
TcCLB.506973.70	XP_817819
TcCLB.506975.20	XP_813610
TcCLB.506975.30	XP_813611
TcCLB.506975.34	XP_813620
TcCLB.506975.40	XP_813612
TcCLB.506975.49	XP_813622
TcCLB.506975.60	XP_813613
TcCLB.506975.63	XP_813617
TcCLB.506975.66	XP_813618
TcCLB.506975.69	XP_813619
TcCLB.506975.70	XP_813614
TcCLB.506975.80	XP_813615
TcCLB.506975.9	XP_813621
TcCLB.506975.90	XP_813616
TcCLB.506975.97	XP_813623
TcCLB.506977.10	XP_811880
TcCLB.506977.120	XP_811887
TcCLB.506977.130	XP_811888
TcCLB.506977.139	XP_811889
TcCLB.506977.30	XP_811881
TcCLB.506977.40	XP_811882
TcCLB.506977.49	XP_811890
TcCLB.506977.60	XP_811883
TcCLB.506977.70	XP_811884
TcCLB.506977.80	XP_811885
TcCLB.506977.90	XP_811886
TcCLB.506979.10	XP_806513
TcCLB.506979.20	XP_806514
TcCLB.506979.30	XP_806515
TcCLB.506979.40	XP_806516
TcCLB.506979.50	XP_806517
TcCLB.506979.59	XP_806518
TcCLB.506981.10	XP_802908
TcCLB.506983.10	XP_807295
TcCLB.506983.20	XP_807296
TcCLB.506983.30	XP_807297
TcCLB.506983.39	XP_807299
TcCLB.506983.48	XP_807300
TcCLB.506983.60	XP_807298
TcCLB.506985.10	XP_808094
TcCLB.506985.20	XP_808095
TcCLB.506985.30	XP_808096
TcCLB.506985.40	XP_808097
TcCLB.506985.50	XP_808098
TcCLB.506985.60	XP_808099
TcCLB.506989.10	XP_818636
TcCLB.506989.110	XP_818644
TcCLB.506989.120	XP_818645
TcCLB.506989.130	XP_818646
TcCLB.506989.140	XP_818647
TcCLB.506989.150	XP_818648
TcCLB.506989.155	XP_818658
TcCLB.506989.160	XP_818649
TcCLB.506989.180	XP_818650
TcCLB.506989.190	XP_818651
TcCLB.506989.199	XP_818656
TcCLB.506989.20	XP_818637
TcCLB.506989.210	XP_818652
TcCLB.506989.220	XP_818653
TcCLB.506989.250	XP_818654
TcCLB.506989.270	XP_818655
TcCLB.506989.30	XP_818638
TcCLB.506989.309	XP_818657
TcCLB.506989.40	XP_818639
TcCLB.506989.50	XP_818640
TcCLB.506989.60	XP_818641
TcCLB.506989.70	XP_818642
TcCLB.506989.80	XP_818643
TcCLB.506991.10	XP_804794
TcCLB.506991.19	XP_804795
TcCLB.506993.110	XP_815771
TcCLB.506993.140	XP_815772
TcCLB.506993.180	XP_815773
TcCLB.506993.190	XP_815774
TcCLB.506993.20	XP_815769
TcCLB.506993.40	XP_815770
TcCLB.506993.63	XP_815775
TcCLB.506995.40	XP_807805
TcCLB.506995.60	XP_807806
TcCLB.506995.70	XP_807807
TcCLB.506995.80	XP_807808
TcCLB.506995.95	XP_807809
TcCLB.506997.9	XP_804513
TcCLB.506999.10	XP_816127
TcCLB.506999.100	XP_816136
TcCLB.506999.110	XP_816137
TcCLB.506999.120	XP_816138
TcCLB.506999.130	XP_816139
TcCLB.506999.140	XP_816140
TcCLB.506999.150	XP_816141
TcCLB.506999.160	XP_816142
TcCLB.506999.170	XP_816143
TcCLB.506999.180	XP_816144
TcCLB.506999.191	XP_816145
TcCLB.506999.20	XP_816128
TcCLB.506999.30	XP_816129
TcCLB.506999.40	XP_816130
TcCLB.506999.50	XP_816131
TcCLB.506999.60	XP_816132
TcCLB.506999.70	XP_816133
TcCLB.506999.80	XP_816134
TcCLB.506999.90	XP_816135
TcCLB.507001.10	XP_812968
TcCLB.507001.100	XP_812976
TcCLB.507001.110	XP_812977
TcCLB.507001.120	XP_812978
TcCLB.507001.130	XP_812979
TcCLB.507001.14	XP_812981
TcCLB.507001.140	XP_812980
TcCLB.507001.20	XP_812969
TcCLB.507001.30	XP_812970
TcCLB.507001.34	XP_812983
TcCLB.507001.4	XP_812982
TcCLB.507001.40	XP_812971
TcCLB.507001.50	XP_812972
TcCLB.507001.60	XP_812973
TcCLB.507001.70	XP_812974
TcCLB.507001.80	XP_812975
TcCLB.507003.24	XP_806877
TcCLB.507003.50	XP_806874
TcCLB.507003.60	XP_806875
TcCLB.507003.70	XP_806876
TcCLB.507005.10	XP_808650
TcCLB.507005.20	XP_808651
TcCLB.507005.30	XP_808652
TcCLB.507005.4	XP_808658
TcCLB.507005.40	XP_808653
TcCLB.507005.50	XP_808654
TcCLB.507005.60	XP_808655
TcCLB.507005.70	XP_808656
TcCLB.507005.80	XP_808657
TcCLB.507007.108	XP_813701
TcCLB.507007.20	XP_813691
TcCLB.507007.30	XP_813692
TcCLB.507007.34	XP_813699
TcCLB.507007.37	XP_813705
TcCLB.507007.40	XP_813693
TcCLB.507007.45	XP_813702
TcCLB.507007.50	XP_813694
TcCLB.507007.60	XP_813695
TcCLB.507007.70	XP_813696
TcCLB.507007.74	XP_813700
TcCLB.507007.76	XP_813704
TcCLB.507007.77	XP_813703
TcCLB.507007.80	XP_813697
TcCLB.507007.90	XP_813698
TcCLB.507009.10	XP_811903
TcCLB.507009.100	XP_811912
TcCLB.507009.110	XP_811913
TcCLB.507009.120	XP_811914
TcCLB.507009.130	XP_811915
TcCLB.507009.20	XP_811904
TcCLB.507009.30	XP_811905
TcCLB.507009.40	XP_811906
TcCLB.507009.50	XP_811907
TcCLB.507009.60	XP_811908
TcCLB.507009.70	XP_811909
TcCLB.507009.80	XP_811910
TcCLB.507009.90	XP_811911
TcCLB.507011.10	XP_817945
TcCLB.507011.100	XP_817954
TcCLB.507011.110	XP_817955
TcCLB.507011.120	XP_817956
TcCLB.507011.130	XP_817957
TcCLB.507011.140	XP_817958
TcCLB.507011.150	XP_817959
TcCLB.507011.160	XP_817960
TcCLB.507011.170	XP_817961
TcCLB.507011.180	XP_817962
TcCLB.507011.190	XP_817963
TcCLB.507011.20	XP_817946
TcCLB.507011.200	XP_817964
TcCLB.507011.210	XP_817965
TcCLB.507011.240	XP_817966
TcCLB.507011.250	XP_817967
TcCLB.507011.260	XP_817968
TcCLB.507011.269	XP_817969
TcCLB.507011.30	XP_817947
TcCLB.507011.40	XP_817948
TcCLB.507011.50	XP_817949
TcCLB.507011.60	XP_817950
TcCLB.507011.70	XP_817951
TcCLB.507011.80	XP_817952
TcCLB.507011.90	XP_817953
TcCLB.507013.10	XP_805217
TcCLB.507013.20	XP_805218
TcCLB.507013.24	XP_805220
TcCLB.507013.30	XP_805219
TcCLB.507015.10	XP_808100
TcCLB.507017.10	XP_813080
TcCLB.507017.100	XP_813089
TcCLB.507017.104	XP_813097
TcCLB.507017.110	XP_813090
TcCLB.507017.120	XP_813091
TcCLB.507017.130	XP_813092
TcCLB.507017.140	XP_813093
TcCLB.507017.150	XP_813094
TcCLB.507017.159	XP_813098
TcCLB.507017.170	XP_813095
TcCLB.507017.20	XP_813081
TcCLB.507017.30	XP_813082
TcCLB.507017.4	XP_813099
TcCLB.507017.40	XP_813083
TcCLB.507017.50	XP_813084
TcCLB.507017.60	XP_813085
TcCLB.507017.64	XP_813096
TcCLB.507017.70	XP_813086
TcCLB.507017.80	XP_813087
TcCLB.507017.90	XP_813088
TcCLB.507019.10	XP_811247
TcCLB.507019.100	XP_811253
TcCLB.507019.110	XP_811254
